region,year,party_raw,votes,vote_share_pct,seats,vote_delta,vote_share_delta_pct,seats_delta,total_votes_cast,total_valid_votes,total_seats,invalid_votes_total,source_url,region_name,party_code,party_name,election_type,source_type,value
KU421,2025,The Finns Party,25,6.7,0,-13,-2.6,-1,379,374,13,5,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_421.html,Lestijärvi,The Finns Party,The Finns Party,municipal,official_html,25
KU421,2025,The Left Alliance,69,18.4,2,4,2.6,0,379,374,13,5,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_421.html,Lestijärvi,The Left Alliance,The Left Alliance,municipal,official_html,69
KU422,2025,Centre Party of Finland,1595,36.4,13,-57,0.8,0,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,Centre Party of Finland,Centre Party of Finland,municipal,official_html,1595
KU422,2025,Christian Democrats in Finland,157,3.6,1,-29,-0.4,0,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,KD,Suomen Kristillisdemokraatit,municipal,official_html,157
KU422,2025,National Coalition Party,518,11.8,4,85,2.5,1,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,KOK,Kansallinen Kokoomus,municipal,official_html,518
KU422,2025,The Finnish Social Democratic Party,1399,32.0,12,122,4.4,2,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,1399
KU422,2025,The Finns Party,336,7.7,2,-401,-8.2,-4,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,The Finns Party,The Finns Party,municipal,official_html,336
KU422,2025,The Greens,127,2.9,1,4,0.2,0,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,The Greens,The Greens,municipal,official_html,127
KU422,2025,The Left Alliance,238,5.4,2,17,0.7,1,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,The Left Alliance,The Left Alliance,municipal,official_html,238
KU422,2025,The Open Party,6,0.1,0,6,0.1,0,4505,4376,35,129,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_422.html,Lieksa,The Open Party,The Open Party,municipal,official_html,6
KU423,2025,Centre Party of Finland,2165,22.9,10,765,7.2,3,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,Centre Party of Finland,Centre Party of Finland,municipal,official_html,2165
KU423,2025,Christian Democrats in Finland,419,4.4,2,-219,-2.7,-1,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,KD,Suomen Kristillisdemokraatit,municipal,official_html,419
KU423,2025,National Coalition Party,2362,25.0,11,22,-1.2,0,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,KOK,Kansallinen Kokoomus,municipal,official_html,2362
KU423,2025,Movement Now,34,0.4,0,34,0.4,0,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,Movement Now,Movement Now,municipal,official_html,34
KU423,2025,The Finnish Social Democratic Party,1866,19.7,9,713,6.8,4,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,1866
KU423,2025,The Finns Party,852,9.0,4,-663,-7.9,-3,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,The Finns Party,The Finns Party,municipal,official_html,852
KU423,2025,The Greens,1174,12.4,5,-70,-1.5,-1,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,The Greens,The Greens,municipal,official_html,1174
KU423,2025,The Left Alliance,540,5.7,2,-23,-0.6,-1,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,The Left Alliance,The Left Alliance,municipal,official_html,540
KU423,2025,The Swedish People's Party of Finland,46,0.5,0,-36,-0.4,-1,9631,9458,43,173,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_423.html,Lieto,The Swedish People's Party of Finland,The Swedish People's Party of Finland,municipal,official_html,46
KU425,2025,Centre Party of Finland,2014,53.2,19,412,8.0,2,3822,3789,35,33,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_425.html,Liminka,Centre Party of Finland,Centre Party of Finland,municipal,official_html,2014
KU425,2025,Christian Democrats in Finland,27,0.7,0,-44,-1.3,0,3822,3789,35,33,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_425.html,Liminka,KD,Suomen Kristillisdemokraatit,municipal,official_html,27
KU425,2025,National Coalition Party,440,11.6,4,-50,-2.2,-1,3822,3789,35,33,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_425.html,Liminka,KOK,Kansallinen Kokoomus,municipal,official_html,440
KU425,2025,The Finnish Social Democratic Party,446,11.8,4,204,4.9,2,3822,3789,35,33,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_425.html,Liminka,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,446
KU425,2025,The Finns Party,514,13.6,5,-173,-5.8,-2,3822,3789,35,33,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_425.html,Liminka,The Finns Party,The Finns Party,municipal,official_html,514
KU425,2025,The Greens,134,3.5,1,7,-0.0,0,3822,3789,35,33,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_425.html,Liminka,The Greens,The Greens,municipal,official_html,134
KU425,2025,The Left Alliance,214,5.6,2,-83,-2.7,-1,3822,3789,35,33,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_425.html,Liminka,The Left Alliance,The Left Alliance,municipal,official_html,214
KU426,2025,Centre Party of Finland,1670,37.0,14,24,1.1,1,4646,4509,35,137,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_426.html,Liperi,Centre Party of Finland,Centre Party of Finland,municipal,official_html,1670
KU426,2025,Christian Democrats in Finland,306,6.8,2,25,0.6,0,4646,4509,35,137,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_426.html,Liperi,KD,Suomen Kristillisdemokraatit,municipal,official_html,306
KU426,2025,National Coalition Party,629,13.9,5,42,1.1,1,4646,4509,35,137,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_426.html,Liperi,KOK,Kansallinen Kokoomus,municipal,official_html,629
KU426,2025,The Finnish Social Democratic Party,1262,28.0,10,179,4.3,1,4646,4509,35,137,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_426.html,Liperi,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,1262
KU426,2025,The Finns Party,402,8.9,3,-316,-6.8,-3,4646,4509,35,137,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_426.html,Liperi,The Finns Party,The Finns Party,municipal,official_html,402
KU426,2025,The Greens,159,3.5,1,9,0.2,0,4646,4509,35,137,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_426.html,Liperi,The Greens,The Greens,municipal,official_html,159
KU426,2025,The Left Alliance,81,1.8,0,57,1.3,0,4646,4509,35,137,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_426.html,Liperi,The Left Alliance,The Left Alliance,municipal,official_html,81
KU430,2025,Centre Party of Finland,2095,31.7,11,224,4.4,0,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,Centre Party of Finland,Centre Party of Finland,municipal,official_html,2095
KU430,2025,Christian Democrats in Finland,155,2.3,1,46,0.8,0,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,KD,Suomen Kristillisdemokraatit,municipal,official_html,155
KU430,2025,National Coalition Party,1227,18.6,6,36,1.2,0,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,KOK,Kansallinen Kokoomus,municipal,official_html,1227
KU430,2025,MeidÃ¤n Loimaa -yhteislista,788,11.9,4,788,11.9,4,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,MeidÃ¤n Loimaa -yhteislista,MeidÃ¤n Loimaa -yhteislista,municipal,official_html,788
KU430,2025,Movement Now,21,0.3,0,0,0.0,0,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,Movement Now,Movement Now,municipal,official_html,21
KU430,2025,The Communist Party of Finland,23,0.3,0,-9,-0.1,0,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,The Communist Party of Finland,The Communist Party of Finland,municipal,official_html,23
KU430,2025,The Finnish Social Democratic Party,917,13.9,5,144,2.6,1,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,917
KU430,2025,The Finns Party,492,7.5,2,-539,-7.6,-4,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,The Finns Party,The Finns Party,municipal,official_html,492
KU430,2025,The Greens,228,3.5,1,63,1.0,1,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,The Greens,The Greens,municipal,official_html,228
KU430,2025,The Left Alliance,635,9.6,3,-146,-1.8,-1,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,The Left Alliance,The Left Alliance,municipal,official_html,635
KU430,2025,Vapauden liitto,20,0.3,0,20,0.3,0,6732,6601,33,131,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_430.html,Loimaa,Vapauden liitto,Vapauden liitto,municipal,official_html,20
KU433,2025,Centre Party of Finland,1099,31.6,9,222,7.0,2,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,Centre Party of Finland,Centre Party of Finland,municipal,official_html,1099
KU433,2025,Christian Democrats in Finland,25,0.7,0,-15,-0.4,0,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,KD,Suomen Kristillisdemokraatit,municipal,official_html,25
KU433,2025,National Coalition Party,1011,29.1,8,64,2.5,0,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,KOK,Kansallinen Kokoomus,municipal,official_html,1011
KU433,2025,Lopen Sitoutumattomat -yhteislista,499,14.3,4,499,14.3,4,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,Lopen Sitoutumattomat -yhteislista,Lopen Sitoutumattomat -yhteislista,municipal,official_html,499
KU433,2025,The Finnish Social Democratic Party,373,10.7,3,-9,0.0,0,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,373
KU433,2025,The Finns Party,189,5.4,1,-221,-6.0,-2,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,The Finns Party,The Finns Party,municipal,official_html,189
KU433,2025,The Greens,148,4.3,1,1,0.1,0,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,The Greens,The Greens,municipal,official_html,148
KU433,2025,The Left Alliance,128,3.7,1,-30,-0.7,0,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,The Left Alliance,The Left Alliance,municipal,official_html,128
KU433,2025,Vapauden liitto,8,0.2,0,8,0.2,0,3549,3480,27,69,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_433.html,Loppi,Vapauden liitto,Vapauden liitto,municipal,official_html,8
KU434,2025,Centre Party of Finland,522,8.2,3,-131,-1.6,-1,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,Centre Party of Finland,Centre Party of Finland,municipal,official_html,522
KU434,2025,Christian Democrats in Finland,75,1.2,0,-41,-0.6,0,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,KD,Suomen Kristillisdemokraatit,municipal,official_html,75
KU434,2025,National Coalition Party,983,15.4,6,-63,-0.2,0,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,KOK,Kansallinen Kokoomus,municipal,official_html,983
KU434,2025,The Finnish Social Democratic Party,1383,21.6,8,93,2.4,1,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,1383
KU434,2025,The Finns Party,125,2.0,0,-331,-4.8,-2,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,The Finns Party,The Finns Party,municipal,official_html,125
KU434,2025,The Greens,287,4.5,1,-229,-3.2,-1,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,The Greens,The Greens,municipal,official_html,287
KU434,2025,The Left Alliance,419,6.6,2,315,5.0,2,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,The Left Alliance,The Left Alliance,municipal,official_html,419
KU434,2025,The Swedish People's Party of Finland,2602,40.7,15,88,3.2,1,6537,6396,35,141,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_434.html,Loviisa,The Swedish People's Party of Finland,The Swedish People's Party of Finland,municipal,official_html,2602
KU435,2025,Centre Party of Finland,117,27.1,4,-44,-9.2,-2,438,431,15,7,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_435.html,Luhanka,Centre Party of Finland,Centre Party of Finland,municipal,official_html,117
KU435,2025,Christian Democrats in Finland,47,10.9,2,10,2.6,1,438,431,15,7,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_435.html,Luhanka,KD,Suomen Kristillisdemokraatit,municipal,official_html,47
KU435,2025,National Coalition Party,160,37.1,6,51,12.5,2,438,431,15,7,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_435.html,Luhanka,KOK,Kansallinen Kokoomus,municipal,official_html,160
KU435,2025,The Finnish Social Democratic Party,64,14.8,3,-1,0.2,1,438,431,15,7,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_435.html,Luhanka,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,64
KU435,2025,The Finns Party,21,4.9,0,-50,-11.2,-2,438,431,15,7,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_435.html,Luhanka,The Finns Party,The Finns Party,municipal,official_html,21
KU435,2025,The Left Alliance,22,5.1,0,22,5.1,0,438,431,15,7,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_435.html,Luhanka,The Left Alliance,The Left Alliance,municipal,official_html,22
KU436,2025,Centre Party of Finland,513,65.5,12,-48,-5.8,-1,793,783,17,10,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_436.html,Lumijoki,Centre Party of Finland,Centre Party of Finland,municipal,official_html,513
KU436,2025,Constituency association Juuso Ervasti,54,6.9,1,54,6.9,1,793,783,17,10,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_436.html,Lumijoki,Constituency association Juuso Ervasti,Constituency association Juuso Ervasti,municipal,official_html,54
KU436,2025,National Coalition Party,52,6.6,1,-10,-1.2,0,793,783,17,10,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_436.html,Lumijoki,KOK,Kansallinen Kokoomus,municipal,official_html,52
KU436,2025,The Finns Party,31,4.0,0,-24,-3.0,-1,793,783,17,10,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_436.html,Lumijoki,The Finns Party,The Finns Party,municipal,official_html,31
KU436,2025,The Left Alliance,133,17.0,3,24,3.1,1,793,783,17,10,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_436.html,Lumijoki,The Left Alliance,The Left Alliance,municipal,official_html,133
KU440,2025,Centre Party of Finland,7,0.2,0,1,0.0,0,2991,2952,27,39,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_440.html,Luoto,Centre Party of Finland,Centre Party of Finland,municipal,official_html,7
KU440,2025,Christian Democrats in Finland,1670,56.6,16,213,4.5,2,2991,2952,27,39,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_440.html,Luoto,KD,Suomen Kristillisdemokraatit,municipal,official_html,1670
KU440,2025,The Finnish Social Democratic Party,383,13.0,3,-15,-1.3,-1,2991,2952,27,39,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_440.html,Luoto,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,383
KU440,2025,The Finns Party,18,0.6,0,-4,-0.2,0,2991,2952,27,39,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_440.html,Luoto,The Finns Party,The Finns Party,municipal,official_html,18
KU440,2025,The Swedish People's Party of Finland,874,29.6,8,-19,-2.3,-1,2991,2952,27,39,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_440.html,Luoto,The Swedish People's Party of Finland,The Swedish People's Party of Finland,municipal,official_html,874
KU441,2025,Centre Party of Finland,797,39.9,9,-211,-7.3,-3,2043,2000,23,43,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_441.html,Luumäki,Centre Party of Finland,Centre Party of Finland,municipal,official_html,797
KU441,2025,National Coalition Party,652,32.6,8,166,9.9,3,2043,2000,23,43,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_441.html,Luumäki,KOK,Kansallinen Kokoomus,municipal,official_html,652
KU441,2025,The Finnish Social Democratic Party,422,21.1,5,117,6.8,2,2043,2000,23,43,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_441.html,Luumäki,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,422
KU441,2025,The Finns Party,129,6.5,1,-90,-3.8,-1,2043,2000,23,43,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_441.html,Luumäki,The Finns Party,The Finns Party,municipal,official_html,129
KU444,2025,Animal Justice Party of Finland,33,0.2,0,-27,-0.1,0,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,Animal Justice Party of Finland,Animal Justice Party of Finland,municipal,official_html,33
KU444,2025,Centre Party of Finland,1418,7.6,4,-107,-0.4,0,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,Centre Party of Finland,Centre Party of Finland,municipal,official_html,1418
KU444,2025,Christian Democrats in Finland,730,3.9,2,-107,-0.5,0,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,KD,Suomen Kristillisdemokraatit,municipal,official_html,730
KU444,2025,National Coalition Party,4144,22.3,12,252,1.7,1,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,KOK,Kansallinen Kokoomus,municipal,official_html,4144
KU444,2025,Kommunistisen tyÃ¶vÃ¤enpuolueen yhteislista,12,0.1,0,12,0.1,0,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,Kommunistisen tyÃ¶vÃ¤enpuolueen yhteislista,Kommunistisen tyÃ¶vÃ¤enpuolueen yhteislista,municipal,official_html,12
KU444,2025,MeidÃ¤n Lohja Yhteislista,1765,9.5,5,1765,9.5,5,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,MeidÃ¤n Lohja Yhteislista,MeidÃ¤n Lohja Yhteislista,municipal,official_html,1765
KU444,2025,The Finnish Social Democratic Party,4930,26.5,14,1173,6.6,3,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,The Finnish Social Democratic Party,The Finnish Social Democratic Party,municipal,official_html,4930
KU444,2025,The Finns Party,1467,7.9,4,-1589,-8.3,-4,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,The Finns Party,The Finns Party,municipal,official_html,1467
KU444,2025,The Greens,2038,11.0,5,-43,-0.1,-1,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,The Greens,The Greens,municipal,official_html,2038
KU444,2025,The Left Alliance,1500,8.1,4,59,0.4,0,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,The Left Alliance,The Left Alliance,municipal,official_html,1500
KU444,2025,The Liberal Party - Freedom to choose,27,0.1,0,27,0.1,0,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,The Liberal Party - Freedom to choose,The Liberal Party - Freedom to choose,municipal,official_html,27
KU444,2025,The Swedish People's Party of Finland,421,2.3,1,-58,-0.3,0,18961,18602,51,359,https://tulospalvelu.vaalit.fi/KV-2025/en/kutulos_444.html,Lohja,The Swedish People's Party of Finland,The Swedish People's Party of Finland,municipal,official_html,421
