year,value,region_code,region_name
2021,7.1,KU505,Mäntsälä
2022,6.8,KU505,Mäntsälä
2023,8.1,KU505,Mäntsälä
2024,8.8,KU505,Mäntsälä
1987,7.9,KU508,Mänttä-Vilppula
1988,5.6,KU508,Mänttä-Vilppula
1989,4.2,KU508,Mänttä-Vilppula
1990,7.0,KU508,Mänttä-Vilppula
1991,15.1,KU508,Mänttä-Vilppula
1992,19.4,KU508,Mänttä-Vilppula
1993,22.0,KU508,Mänttä-Vilppula
1994,21.0,KU508,Mänttä-Vilppula
1995,19.6,KU508,Mänttä-Vilppula
1996,21.0,KU508,Mänttä-Vilppula
1997,18.4,KU508,Mänttä-Vilppula
1998,16.2,KU508,Mänttä-Vilppula
1999,16.1,KU508,Mänttä-Vilppula
2000,16.3,KU508,Mänttä-Vilppula
2001,15.2,KU508,Mänttä-Vilppula
2002,14.8,KU508,Mänttä-Vilppula
2003,15.5,KU508,Mänttä-Vilppula
2004,14.2,KU508,Mänttä-Vilppula
2005,15.4,KU508,Mänttä-Vilppula
2006,12.1,KU508,Mänttä-Vilppula
2007,10.1,KU508,Mänttä-Vilppula
2008,10.2,KU508,Mänttä-Vilppula
2009,13.9,KU508,Mänttä-Vilppula
2010,13.6,KU508,Mänttä-Vilppula
2011,12.8,KU508,Mänttä-Vilppula
2012,13.9,KU508,Mänttä-Vilppula
2013,15.1,KU508,Mänttä-Vilppula
2014,16.5,KU508,Mänttä-Vilppula
2015,16.6,KU508,Mänttä-Vilppula
2016,14.9,KU508,Mänttä-Vilppula
2017,13.1,KU508,Mänttä-Vilppula
2018,10.3,KU508,Mänttä-Vilppula
2019,10.9,KU508,Mänttä-Vilppula
2020,13.5,KU508,Mänttä-Vilppula
2021,9.1,KU508,Mänttä-Vilppula
2022,9.4,KU508,Mänttä-Vilppula
2023,11.8,KU508,Mänttä-Vilppula
2024,13.0,KU508,Mänttä-Vilppula
1987,6.5,KU507,Mäntyharju
1988,6.4,KU507,Mäntyharju
1989,5.5,KU507,Mäntyharju
1990,6.3,KU507,Mäntyharju
1991,16.6,KU507,Mäntyharju
1992,21.4,KU507,Mäntyharju
1993,25.3,KU507,Mäntyharju
1994,24.2,KU507,Mäntyharju
1995,24.3,KU507,Mäntyharju
1996,22.8,KU507,Mäntyharju
1997,20.3,KU507,Mäntyharju
1998,17.9,KU507,Mäntyharju
1999,16.7,KU507,Mäntyharju
2000,14.8,KU507,Mäntyharju
2001,14.3,KU507,Mäntyharju
2002,14.7,KU507,Mäntyharju
2003,11.1,KU507,Mäntyharju
2004,12.8,KU507,Mäntyharju
2005,10.9,KU507,Mäntyharju
2006,10.9,KU507,Mäntyharju
2007,8.9,KU507,Mäntyharju
2008,9.5,KU507,Mäntyharju
2009,10.7,KU507,Mäntyharju
2010,9.5,KU507,Mäntyharju
2011,11.5,KU507,Mäntyharju
2012,13.2,KU507,Mäntyharju
2013,13.4,KU507,Mäntyharju
2014,15.7,KU507,Mäntyharju
2015,17.7,KU507,Mäntyharju
2016,16.7,KU507,Mäntyharju
2017,12.1,KU507,Mäntyharju
2018,11.1,KU507,Mäntyharju
2019,11.3,KU507,Mäntyharju
2020,12.7,KU507,Mäntyharju
2021,10.4,KU507,Mäntyharju
2022,10.2,KU507,Mäntyharju
2023,12.5,KU507,Mäntyharju
2024,12.1,KU507,Mäntyharju
1987,3.9,KU529,Naantali
1988,3.5,KU529,Naantali
1989,3.0,KU529,Naantali
1990,4.1,KU529,Naantali
1991,10.7,KU529,Naantali
1992,15.3,KU529,Naantali
1993,19.8,KU529,Naantali
1994,17.4,KU529,Naantali
1995,16.1,KU529,Naantali
1996,14.4,KU529,Naantali
1997,12.8,KU529,Naantali
1998,10.9,KU529,Naantali
1999,10.2,KU529,Naantali
2000,8.6,KU529,Naantali
2001,9.0,KU529,Naantali
2002,8.3,KU529,Naantali
2003,9.2,KU529,Naantali
2004,8.7,KU529,Naantali
2005,7.7,KU529,Naantali
2006,5.7,KU529,Naantali
2007,5.4,KU529,Naantali
2008,5.4,KU529,Naantali
2009,8.2,KU529,Naantali
2010,8.2,KU529,Naantali
2011,7.3,KU529,Naantali
2012,7.7,KU529,Naantali
2013,9.9,KU529,Naantali
2014,11.9,KU529,Naantali
2015,11.8,KU529,Naantali
2016,10.5,KU529,Naantali
2017,8.7,KU529,Naantali
2018,7.6,KU529,Naantali
2019,7.1,KU529,Naantali
2020,11.6,KU529,Naantali
2021,6.9,KU529,Naantali
2022,6.8,KU529,Naantali
2023,7.7,KU529,Naantali
2024,8.6,KU529,Naantali
1987,8.9,KU531,Nakkila
1988,8.5,KU531,Nakkila
1989,4.8,KU531,Nakkila
1990,5.9,KU531,Nakkila
1991,14.2,KU531,Nakkila
1992,20.8,KU531,Nakkila
1993,24.2,KU531,Nakkila
1994,21.3,KU531,Nakkila
1995,19.5,KU531,Nakkila
1996,18.2,KU531,Nakkila
1997,17.6,KU531,Nakkila
1998,17.2,KU531,Nakkila
1999,15.9,KU531,Nakkila
2000,14.9,KU531,Nakkila
2001,14.7,KU531,Nakkila
2002,16.0,KU531,Nakkila
2003,15.9,KU531,Nakkila
2004,15.6,KU531,Nakkila
2005,14.9,KU531,Nakkila
2006,12.9,KU531,Nakkila
2007,10.2,KU531,Nakkila
2008,10.7,KU531,Nakkila
2009,13.2,KU531,Nakkila
2010,10.9,KU531,Nakkila
2011,11.7,KU531,Nakkila
2012,10.8,KU531,Nakkila
2013,14.0,KU531,Nakkila
2014,14.4,KU531,Nakkila
2015,15.1,KU531,Nakkila
2016,15.3,KU531,Nakkila
2017,10.9,KU531,Nakkila
2018,9.5,KU531,Nakkila
2019,8.9,KU531,Nakkila
2020,11.2,KU531,Nakkila
2021,7.5,KU531,Nakkila
2022,7.8,KU531,Nakkila
2023,8.8,KU531,Nakkila
2024,10.2,KU531,Nakkila
1987,6.5,KU535,Nivala
1988,5.7,KU535,Nivala
1989,5.5,KU535,Nivala
1990,6.4,KU535,Nivala
1991,13.6,KU535,Nivala
1992,18.4,KU535,Nivala
1993,21.3,KU535,Nivala
1994,20.8,KU535,Nivala
1995,19.2,KU535,Nivala
1996,19.3,KU535,Nivala
1997,15.8,KU535,Nivala
1998,16.1,KU535,Nivala
1999,14.6,KU535,Nivala
2000,11.4,KU535,Nivala
2001,13.1,KU535,Nivala
2002,13.0,KU535,Nivala
2003,12.1,KU535,Nivala
2004,11.9,KU535,Nivala
2005,11.1,KU535,Nivala
2006,9.6,KU535,Nivala
2007,7.9,KU535,Nivala
2008,10.8,KU535,Nivala
2009,13.0,KU535,Nivala
2010,10.2,KU535,Nivala
2011,9.2,KU535,Nivala
2012,10.4,KU535,Nivala
2013,13.5,KU535,Nivala
2014,15.2,KU535,Nivala
2015,14.8,KU535,Nivala
2016,13.2,KU535,Nivala
2017,10.8,KU535,Nivala
2018,8.4,KU535,Nivala
2019,9.3,KU535,Nivala
2020,11.0,KU535,Nivala
2021,8.0,KU535,Nivala
2022,8.3,KU535,Nivala
2023,10.6,KU535,Nivala
2024,9.8,KU535,Nivala
1987,8.0,KU536,Nokia
1988,7.1,KU536,Nokia
1989,6.0,KU536,Nokia
1990,6.5,KU536,Nokia
1991,15.1,KU536,Nokia
1992,21.3,KU536,Nokia
1993,23.0,KU536,Nokia
1994,20.7,KU536,Nokia
1995,18.8,KU536,Nokia
1996,20.6,KU536,Nokia
1997,17.2,KU536,Nokia
1998,14.9,KU536,Nokia
1999,13.5,KU536,Nokia
2000,12.3,KU536,Nokia
2001,12.6,KU536,Nokia
2002,11.8,KU536,Nokia
2003,12.5,KU536,Nokia
2004,12.1,KU536,Nokia
2005,9.8,KU536,Nokia
2006,7.8,KU536,Nokia
2007,7.3,KU536,Nokia
2008,8.6,KU536,Nokia
2009,13.5,KU536,Nokia
2010,11.1,KU536,Nokia
2011,10.2,KU536,Nokia
2012,11.9,KU536,Nokia
2013,14.6,KU536,Nokia
2014,16.6,KU536,Nokia
2015,15.9,KU536,Nokia
2016,14.5,KU536,Nokia
2017,10.2,KU536,Nokia
2018,7.9,KU536,Nokia
2019,9.6,KU536,Nokia
2020,13.2,KU536,Nokia
2021,8.2,KU536,Nokia
2022,7.5,KU536,Nokia
2023,9.9,KU536,Nokia
2024,11.1,KU536,Nokia
1987,4.0,KU538,Nousiainen
1988,2.9,KU538,Nousiainen
1989,3.0,KU538,Nousiainen
1990,3.5,KU538,Nousiainen
1991,9.1,KU538,Nousiainen
1992,15.5,KU538,Nousiainen
1993,19.0,KU538,Nousiainen
1994,16.5,KU538,Nousiainen
1995,14.4,KU538,Nousiainen
1996,13.3,KU538,Nousiainen
1997,11.9,KU538,Nousiainen
1998,10.1,KU538,Nousiainen
1999,9.5,KU538,Nousiainen
2000,7.7,KU538,Nousiainen
2001,7.6,KU538,Nousiainen
2002,7.2,KU538,Nousiainen
2003,7.5,KU538,Nousiainen
2004,6.1,KU538,Nousiainen
2005,5.0,KU538,Nousiainen
2006,4.5,KU538,Nousiainen
2007,4.2,KU538,Nousiainen
2008,4.6,KU538,Nousiainen
2009,7.4,KU538,Nousiainen
2010,7.8,KU538,Nousiainen
2011,4.9,KU538,Nousiainen
2012,6.0,KU538,Nousiainen
2013,7.5,KU538,Nousiainen
2014,9.9,KU538,Nousiainen
2015,10.8,KU538,Nousiainen
2016,9.4,KU538,Nousiainen
2017,6.3,KU538,Nousiainen
2018,6.0,KU538,Nousiainen
2019,5.8,KU538,Nousiainen
2020,10.1,KU538,Nousiainen
2021,5.9,KU538,Nousiainen
2022,4.8,KU538,Nousiainen
2023,6.5,KU538,Nousiainen
2024,6.2,KU538,Nousiainen
1987,11.8,KU541,Nurmes
1988,10.4,KU541,Nurmes
1989,9.5,KU541,Nurmes
1990,11.5,KU541,Nurmes
1991,16.4,KU541,Nurmes
1992,25.5,KU541,Nurmes
1993,29.2,KU541,Nurmes
1994,28.8,KU541,Nurmes
1995,29.9,KU541,Nurmes
1996,31.9,KU541,Nurmes
1997,28.4,KU541,Nurmes
1998,29.4,KU541,Nurmes
1999,27.9,KU541,Nurmes
2000,25.6,KU541,Nurmes
2001,25.0,KU541,Nurmes
2002,21.3,KU541,Nurmes
2003,20.4,KU541,Nurmes
2004,21.3,KU541,Nurmes
2005,19.7,KU541,Nurmes
2006,16.3,KU541,Nurmes
2007,16.6,KU541,Nurmes
2008,17.1,KU541,Nurmes
2009,16.9,KU541,Nurmes
2010,16.8,KU541,Nurmes
2011,17.0,KU541,Nurmes
2012,16.1,KU541,Nurmes
2013,17.4,KU541,Nurmes
2014,18.4,KU541,Nurmes
2015,19.7,KU541,Nurmes
2016,18.6,KU541,Nurmes
2017,17.0,KU541,Nurmes
2018,14.8,KU541,Nurmes
2019,15.8,KU541,Nurmes
2020,17.4,KU541,Nurmes
2021,14.4,KU541,Nurmes
2022,13.5,KU541,Nurmes
2023,15.2,KU541,Nurmes
2024,16.5,KU541,Nurmes
1987,1.4,KU543,Nurmijärvi
1988,1.5,KU543,Nurmijärvi
1989,1.7,KU543,Nurmijärvi
1990,2.2,KU543,Nurmijärvi
1991,9.2,KU543,Nurmijärvi
1992,13.6,KU543,Nurmijärvi
1993,17.1,KU543,Nurmijärvi
1994,15.8,KU543,Nurmijärvi
1995,14.6,KU543,Nurmijärvi
1996,12.7,KU543,Nurmijärvi
1997,9.8,KU543,Nurmijärvi
1998,7.9,KU543,Nurmijärvi
1999,6.6,KU543,Nurmijärvi
2000,6.0,KU543,Nurmijärvi
2001,6.1,KU543,Nurmijärvi
2002,5.8,KU543,Nurmijärvi
2003,5.5,KU543,Nurmijärvi
2004,5.5,KU543,Nurmijärvi
2005,4.7,KU543,Nurmijärvi
2006,4.5,KU543,Nurmijärvi
2007,3.9,KU543,Nurmijärvi
2008,3.5,KU543,Nurmijärvi
2009,5.8,KU543,Nurmijärvi
2010,5.3,KU543,Nurmijärvi
2011,4.5,KU543,Nurmijärvi
2012,4.9,KU543,Nurmijärvi
2013,6.3,KU543,Nurmijärvi
2014,8.2,KU543,Nurmijärvi
2015,8.5,KU543,Nurmijärvi
2016,7.5,KU543,Nurmijärvi
2017,6.5,KU543,Nurmijärvi
2018,6.0,KU543,Nurmijärvi
2019,6.1,KU543,Nurmijärvi
2020,10.5,KU543,Nurmijärvi
2021,7.2,KU543,Nurmijärvi
2022,7.0,KU543,Nurmijärvi
2023,8.0,KU543,Nurmijärvi
2024,8.6,KU543,Nurmijärvi
1987,3.3,KU545,Närpiö
1988,3.7,KU545,Närpiö
1989,3.8,KU545,Närpiö
1990,5.4,KU545,Närpiö
1991,12.6,KU545,Närpiö
1992,14.3,KU545,Närpiö
1993,16.1,KU545,Närpiö
1994,13.6,KU545,Närpiö
1995,13.1,KU545,Närpiö
1996,13.4,KU545,Närpiö
1997,10.9,KU545,Närpiö
1998,9.7,KU545,Närpiö
1999,10.9,KU545,Närpiö
2000,8.1,KU545,Närpiö
2001,7.6,KU545,Närpiö
2002,5.8,KU545,Närpiö
2003,5.4,KU545,Närpiö
2004,5.5,KU545,Närpiö
2005,5.0,KU545,Närpiö
2006,4.5,KU545,Närpiö
2007,3.0,KU545,Närpiö
2008,3.8,KU545,Närpiö
2009,6.9,KU545,Närpiö
2010,5.3,KU545,Närpiö
2011,4.4,KU545,Närpiö
2012,3.9,KU545,Närpiö
2013,4.9,KU545,Närpiö
2014,6.3,KU545,Närpiö
2015,5.5,KU545,Närpiö
2016,5.5,KU545,Närpiö
2017,4.0,KU545,Närpiö
2018,3.9,KU545,Närpiö
2019,4.0,KU545,Närpiö
2020,5.1,KU545,Närpiö
2021,3.6,KU545,Närpiö
2022,6.5,KU545,Närpiö
2023,5.1,KU545,Närpiö
2024,4.7,KU545,Närpiö
1987,5.5,KU560,Orimattila
1988,4.1,KU560,Orimattila
1989,3.1,KU560,Orimattila
1990,4.4,KU560,Orimattila
1991,12.1,KU560,Orimattila
1992,18.0,KU560,Orimattila
1993,23.3,KU560,Orimattila
1994,21.6,KU560,Orimattila
1995,20.8,KU560,Orimattila
1996,19.2,KU560,Orimattila
1997,16.0,KU560,Orimattila
1998,14.3,KU560,Orimattila
1999,12.9,KU560,Orimattila
2000,11.2,KU560,Orimattila
2001,11.1,KU560,Orimattila
2002,10.5,KU560,Orimattila
2003,10.7,KU560,Orimattila
2004,10.6,KU560,Orimattila
2005,11.4,KU560,Orimattila
2006,9.4,KU560,Orimattila
2007,8.1,KU560,Orimattila
2008,9.0,KU560,Orimattila
2009,13.2,KU560,Orimattila
2010,10.5,KU560,Orimattila
2011,10.8,KU560,Orimattila
2012,11.6,KU560,Orimattila
2013,12.8,KU560,Orimattila
2014,15.6,KU560,Orimattila
2015,14.6,KU560,Orimattila
2016,13.5,KU560,Orimattila
2017,12.2,KU560,Orimattila
2018,10.5,KU560,Orimattila
2019,9.3,KU560,Orimattila
2020,13.5,KU560,Orimattila
2021,11.1,KU560,Orimattila
2022,10.4,KU560,Orimattila
2023,12.1,KU560,Orimattila
2024,13.0,KU560,Orimattila
1987,5.1,KU561,Oripää
1988,4.4,KU561,Oripää
1989,2.3,KU561,Oripää
1990,4.4,KU561,Oripää
1991,11.1,KU561,Oripää
1992,15.9,KU561,Oripää
1993,18.6,KU561,Oripää
1994,16.7,KU561,Oripää
1995,14.9,KU561,Oripää
1996,14.0,KU561,Oripää
1997,12.5,KU561,Oripää
1998,11.0,KU561,Oripää
1999,10.5,KU561,Oripää
2000,9.3,KU561,Oripää
2001,8.7,KU561,Oripää
2002,10.0,KU561,Oripää
2003,11.0,KU561,Oripää
2004,11.8,KU561,Oripää
2005,9.8,KU561,Oripää
2006,7.9,KU561,Oripää
2007,7.3,KU561,Oripää
2008,7.9,KU561,Oripää
2009,9.6,KU561,Oripää
2010,9.2,KU561,Oripää
2011,8.4,KU561,Oripää
2012,7.7,KU561,Oripää
2013,9.8,KU561,Oripää
2014,10.9,KU561,Oripää
2015,9.4,KU561,Oripää
2016,9.7,KU561,Oripää
2017,7.3,KU561,Oripää
2018,6.9,KU561,Oripää
2019,7.9,KU561,Oripää
2020,8.2,KU561,Oripää
2021,7.3,KU561,Oripää
2022,9.2,KU561,Oripää
2023,8.7,KU561,Oripää
2024,8.7,KU561,Oripää
1987,5.2,KU562,Orivesi
1988,6.4,KU562,Orivesi
1989,4.3,KU562,Orivesi
1990,7.5,KU562,Orivesi
1991,12.7,KU562,Orivesi
1992,17.8,KU562,Orivesi
1993,24.9,KU562,Orivesi
1994,21.8,KU562,Orivesi
1995,22.2,KU562,Orivesi
1996,21.1,KU562,Orivesi
1997,20.0,KU562,Orivesi
1998,16.6,KU562,Orivesi
1999,17.0,KU562,Orivesi
2000,14.5,KU562,Orivesi
2001,16.5,KU562,Orivesi
2002,15.7,KU562,Orivesi
2003,16.0,KU562,Orivesi
2004,15.9,KU562,Orivesi
2005,14.1,KU562,Orivesi
2006,11.8,KU562,Orivesi
2007,10.3,KU562,Orivesi
2008,11.3,KU562,Orivesi
2009,14.8,KU562,Orivesi
2010,12.7,KU562,Orivesi
2011,11.1,KU562,Orivesi
2012,13.3,KU562,Orivesi
2013,14.8,KU562,Orivesi
2014,16.3,KU562,Orivesi
2015,16.2,KU562,Orivesi
2016,14.9,KU562,Orivesi
2017,12.0,KU562,Orivesi
2018,9.9,KU562,Orivesi
2019,10.8,KU562,Orivesi
2020,12.7,KU562,Orivesi
2021,10.7,KU562,Orivesi
2022,9.5,KU562,Orivesi
2023,10.8,KU562,Orivesi
2024,11.5,KU562,Orivesi
1987,7.3,KU563,Oulainen
1988,5.6,KU563,Oulainen
1989,5.2,KU563,Oulainen
1990,6.1,KU563,Oulainen
1991,11.3,KU563,Oulainen
1992,18.1,KU563,Oulainen
1993,20.3,KU563,Oulainen
1994,16.7,KU563,Oulainen
1995,18.0,KU563,Oulainen
1996,18.4,KU563,Oulainen
1997,15.3,KU563,Oulainen
1998,14.8,KU563,Oulainen
1999,12.8,KU563,Oulainen
2000,11.2,KU563,Oulainen
2001,11.9,KU563,Oulainen
2002,10.9,KU563,Oulainen
2003,9.9,KU563,Oulainen
2004,12.1,KU563,Oulainen
2005,11.7,KU563,Oulainen
2006,10.6,KU563,Oulainen
2007,10.0,KU563,Oulainen
2008,10.8,KU563,Oulainen
2009,14.7,KU563,Oulainen
2010,12.4,KU563,Oulainen
2011,12.1,KU563,Oulainen
2012,12.5,KU563,Oulainen
2013,14.9,KU563,Oulainen
2014,15.6,KU563,Oulainen
2015,14.8,KU563,Oulainen
2016,13.5,KU563,Oulainen
2017,11.1,KU563,Oulainen
2018,10.2,KU563,Oulainen
2019,12.4,KU563,Oulainen
2020,13.5,KU563,Oulainen
2021,9.4,KU563,Oulainen
2022,9.0,KU563,Oulainen
2023,11.7,KU563,Oulainen
2024,10.6,KU563,Oulainen
1987,7.2,KU564,Oulu
1988,6.5,KU564,Oulu
1989,5.0,KU564,Oulu
1990,6.4,KU564,Oulu
1991,12.1,KU564,Oulu
1992,18.8,KU564,Oulu
1993,23.3,KU564,Oulu
1994,22.3,KU564,Oulu
1995,20.9,KU564,Oulu
1996,19.9,KU564,Oulu
1997,17.0,KU564,Oulu
1998,16.7,KU564,Oulu
1999,15.1,KU564,Oulu
2000,13.7,KU564,Oulu
2001,13.9,KU564,Oulu
2002,13.4,KU564,Oulu
2003,13.1,KU564,Oulu
2004,12.8,KU564,Oulu
2005,12.9,KU564,Oulu
2006,11.5,KU564,Oulu
2007,10.8,KU564,Oulu
2008,11.4,KU564,Oulu
2009,13.7,KU564,Oulu
2010,12.5,KU564,Oulu
2011,12.3,KU564,Oulu
2012,13.9,KU564,Oulu
2013,15.7,KU564,Oulu
2014,17.3,KU564,Oulu
2015,17.4,KU564,Oulu
2016,16.7,KU564,Oulu
2017,14.0,KU564,Oulu
2018,11.9,KU564,Oulu
2019,11.8,KU564,Oulu
2020,14.1,KU564,Oulu
2021,11.8,KU564,Oulu
2022,12.0,KU564,Oulu
2023,13.2,KU564,Oulu
2024,13.7,KU564,Oulu
1987,12.4,KU309,Outokumpu
1988,10.7,KU309,Outokumpu
1989,11.0,KU309,Outokumpu
1990,11.2,KU309,Outokumpu
1991,19.1,KU309,Outokumpu
1992,24.4,KU309,Outokumpu
1993,26.6,KU309,Outokumpu
1994,25.8,KU309,Outokumpu
1995,26.7,KU309,Outokumpu
1996,27.7,KU309,Outokumpu
1997,25.6,KU309,Outokumpu
1998,24.3,KU309,Outokumpu
1999,23.1,KU309,Outokumpu
2000,19.8,KU309,Outokumpu
2001,20.6,KU309,Outokumpu
2002,19.5,KU309,Outokumpu
2003,18.4,KU309,Outokumpu
2004,19.7,KU309,Outokumpu
2005,18.1,KU309,Outokumpu
2006,16.3,KU309,Outokumpu
2007,15.6,KU309,Outokumpu
2008,16.2,KU309,Outokumpu
2009,21.6,KU309,Outokumpu
2010,16.0,KU309,Outokumpu
2011,15.5,KU309,Outokumpu
2012,16.3,KU309,Outokumpu
2013,17.6,KU309,Outokumpu
2014,17.3,KU309,Outokumpu
2015,19.7,KU309,Outokumpu
2016,19.8,KU309,Outokumpu
2017,17.5,KU309,Outokumpu
2018,15.3,KU309,Outokumpu
2019,16.7,KU309,Outokumpu
2020,21.8,KU309,Outokumpu
2021,16.5,KU309,Outokumpu
2022,17.2,KU309,Outokumpu
2023,17.2,KU309,Outokumpu
2024,19.5,KU309,Outokumpu
1987,4.6,KU576,Padasjoki
1988,3.1,KU576,Padasjoki
1989,2.6,KU576,Padasjoki
1990,4.0,KU576,Padasjoki
1991,11.1,KU576,Padasjoki
1992,18.2,KU576,Padasjoki
1993,23.1,KU576,Padasjoki
1994,20.3,KU576,Padasjoki
1995,20.1,KU576,Padasjoki
1996,21.0,KU576,Padasjoki
1997,17.4,KU576,Padasjoki
1998,18.2,KU576,Padasjoki
1999,16.1,KU576,Padasjoki
2000,13.1,KU576,Padasjoki
2001,14.5,KU576,Padasjoki
2002,14.5,KU576,Padasjoki
2003,16.2,KU576,Padasjoki
2004,13.9,KU576,Padasjoki
2005,13.3,KU576,Padasjoki
2006,12.5,KU576,Padasjoki
2007,10.6,KU576,Padasjoki
2008,10.6,KU576,Padasjoki
2009,12.7,KU576,Padasjoki
2010,11.3,KU576,Padasjoki
2011,10.4,KU576,Padasjoki
2012,10.2,KU576,Padasjoki
2013,13.2,KU576,Padasjoki
2014,14.9,KU576,Padasjoki
2015,16.1,KU576,Padasjoki
2016,13.8,KU576,Padasjoki
2017,13.5,KU576,Padasjoki
2018,12.2,KU576,Padasjoki
2019,10.9,KU576,Padasjoki
2020,13.5,KU576,Padasjoki
2021,11.9,KU576,Padasjoki
2022,11.8,KU576,Padasjoki
2023,14.0,KU576,Padasjoki
2024,15.7,KU576,Padasjoki
1987,2.5,KU577,Paimio
1988,1.7,KU577,Paimio
1989,1.3,KU577,Paimio
1990,1.5,KU577,Paimio
1991,7.2,KU577,Paimio
1992,12.0,KU577,Paimio
1993,16.0,KU577,Paimio
1994,12.5,KU577,Paimio
1995,10.7,KU577,Paimio
1996,9.5,KU577,Paimio
1997,7.8,KU577,Paimio
1998,6.4,KU577,Paimio
1999,5.7,KU577,Paimio
2000,4.9,KU577,Paimio
2001,5.3,KU577,Paimio
2002,5.2,KU577,Paimio
2003,6.0,KU577,Paimio
2004,5.4,KU577,Paimio
2005,4.4,KU577,Paimio
2006,3.9,KU577,Paimio
2007,3.0,KU577,Paimio
2008,3.5,KU577,Paimio
2009,6.2,KU577,Paimio
2010,5.9,KU577,Paimio
2011,5.5,KU577,Paimio
2012,7.0,KU577,Paimio
2013,7.7,KU577,Paimio
2014,8.5,KU577,Paimio
2015,9.4,KU577,Paimio
2016,10.1,KU577,Paimio
2017,6.2,KU577,Paimio
2018,4.5,KU577,Paimio
2019,4.8,KU577,Paimio
2020,9.4,KU577,Paimio
2021,5.2,KU577,Paimio
2022,4.9,KU577,Paimio
2023,5.9,KU577,Paimio
2024,6.9,KU577,Paimio
1987,12.7,KU578,Paltamo
1988,9.9,KU578,Paltamo
1989,7.9,KU578,Paltamo
1990,9.8,KU578,Paltamo
1991,18.3,KU578,Paltamo
1992,26.2,KU578,Paltamo
1993,29.1,KU578,Paltamo
1994,26.8,KU578,Paltamo
1995,29.3,KU578,Paltamo
1996,30.3,KU578,Paltamo
1997,25.3,KU578,Paltamo
1998,25.0,KU578,Paltamo
1999,23.8,KU578,Paltamo
2000,24.8,KU578,Paltamo
2001,26.4,KU578,Paltamo
2002,21.2,KU578,Paltamo
2003,21.9,KU578,Paltamo
2004,20.9,KU578,Paltamo
2005,21.7,KU578,Paltamo
2006,19.7,KU578,Paltamo
2007,18.0,KU578,Paltamo
2008,18.4,KU578,Paltamo
2009,12.8,KU578,Paltamo
2010,6.5,KU578,Paltamo
2011,4.7,KU578,Paltamo
2012,5.7,KU578,Paltamo
2013,17.6,KU578,Paltamo
2014,22.0,KU578,Paltamo
2015,19.1,KU578,Paltamo
2016,17.8,KU578,Paltamo
2017,18.4,KU578,Paltamo
2018,15.0,KU578,Paltamo
2019,15.4,KU578,Paltamo
2020,15.8,KU578,Paltamo
2021,13.4,KU578,Paltamo
2022,12.3,KU578,Paltamo
2023,11.1,KU578,Paltamo
2024,12.0,KU578,Paltamo
1987,4.6,KU445,Parainen
1988,3.7,KU445,Parainen
1989,3.2,KU445,Parainen
1990,4.4,KU445,Parainen
1991,8.5,KU445,Parainen
1992,13.8,KU445,Parainen
1993,17.3,KU445,Parainen
1994,16.3,KU445,Parainen
1995,14.6,KU445,Parainen
1996,13.0,KU445,Parainen
1997,10.8,KU445,Parainen
1998,9.9,KU445,Parainen
1999,9.2,KU445,Parainen
2000,8.2,KU445,Parainen
2001,8.7,KU445,Parainen
2002,7.9,KU445,Parainen
2003,8.4,KU445,Parainen
2004,8.2,KU445,Parainen
2005,7.3,KU445,Parainen
2006,5.9,KU445,Parainen
2007,5.0,KU445,Parainen
2008,4.8,KU445,Parainen
2009,6.8,KU445,Parainen
2010,6.6,KU445,Parainen
2011,5.8,KU445,Parainen
2012,5.6,KU445,Parainen
2013,7.0,KU445,Parainen
2014,8.7,KU445,Parainen
2015,8.4,KU445,Parainen
2016,8.7,KU445,Parainen
2017,7.1,KU445,Parainen
2018,6.0,KU445,Parainen
2019,5.5,KU445,Parainen
2020,9.1,KU445,Parainen
2021,6.2,KU445,Parainen
2022,6.1,KU445,Parainen
2023,6.3,KU445,Parainen
2024,6.3,KU445,Parainen
1987,8.2,KU580,Parikkala
1988,6.4,KU580,Parikkala
1989,7.4,KU580,Parikkala
1990,7.3,KU580,Parikkala
1991,11.6,KU580,Parikkala
1992,19.7,KU580,Parikkala
1993,22.1,KU580,Parikkala
1994,22.5,KU580,Parikkala
1995,24.4,KU580,Parikkala
1996,25.8,KU580,Parikkala
1997,23.2,KU580,Parikkala
1998,23.1,KU580,Parikkala
1999,22.4,KU580,Parikkala
2000,20.4,KU580,Parikkala
2001,19.0,KU580,Parikkala
2002,19.6,KU580,Parikkala
2003,18.4,KU580,Parikkala
2004,17.3,KU580,Parikkala
2005,16.8,KU580,Parikkala
2006,15.3,KU580,Parikkala
2007,13.8,KU580,Parikkala
2008,13.4,KU580,Parikkala
2009,14.9,KU580,Parikkala
2010,14.6,KU580,Parikkala
2011,13.8,KU580,Parikkala
2012,14.3,KU580,Parikkala
2013,16.5,KU580,Parikkala
2014,16.0,KU580,Parikkala
2015,16.7,KU580,Parikkala
2016,16.5,KU580,Parikkala
2017,14.7,KU580,Parikkala
2018,12.2,KU580,Parikkala
2019,12.1,KU580,Parikkala
2020,15.1,KU580,Parikkala
2021,11.6,KU580,Parikkala
2022,11.6,KU580,Parikkala
2023,14.8,KU580,Parikkala
2024,13.1,KU580,Parikkala
1987,8.7,KU581,Parkano
1988,8.9,KU581,Parkano
1989,5.8,KU581,Parkano
1990,7.7,KU581,Parkano
1991,13.9,KU581,Parkano
